player,age,g,mp,fga,fg%,fg3a,3p%,efg,fta,ft%,trb,ast,stl,blk,tov,pf,vorp,season_x,award_share,pos_C,pos_PF,pos_PG,pos_SF,pos_SG,experience,team_ATL,team_BOS,team_BRK,team_CHA,team_CHH,team_CHI,team_CHO,team_CLE,team_DAL,team_DEN,team_DET,team_GSW,team_HOU,team_IND,team_KCK,team_LAC,team_LAL,team_MEM,team_MIA,team_MIL,team_MIN,team_NJN,team_NOH,team_NOP,team_NYK,team_OKC,team_ORL,team_PHI,team_PHO,team_POR,team_SAC,team_SAS,team_SEA,team_TOR,team_TOT,team_UTA,team_WAS,team_WSB,vorp_rt,vorp_sq,fta_rt,fta_sq,efg_rt,efg_sq,stl_rt,stl_sq,trb_rt,trb_sq,blk_rt,blk_sq,fg%_rt,fg%_sq,ft%_rt,ft%_sq,tov_rt,tov_sq,g_rt,g_sq,ast_rt,ast_sq,3p%_rt,3p%_sq,fg3a_rt,fg3a_sq,pf_rt,pf_sq,mp_rt,mp_sq,fga_rt,fga_sq,age_rt,age_sq,experience_rt,experience_sq
Dwyane Wade,29,76,37.1,18.2,0.5,2.7,0.306,0.523,8.6,0.758,6.4,4.6,1.5,1.1,3.1,2.6,6.1,2011,0.02,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8271601368635204,226.98099999999997,2.0487996145182663,636.0559999999999,0.8056886202875548,0.14305566700000003,1.1447142425533319,3.375,1.8566355334451115,262.14400000000006,1.0322801154563672,1.3310000000000004,0.7937005259840998,0.125,0.9117793146136179,0.435519512,1.4580997358267116,29.791000000000004,4.235823584254893,438976,1.6631034988407656,97.33599999999998,0.6738664100805333,0.028652616,1.3924766500838337,19.683000000000003,1.375068867074141,17.576,3.335221152861613,51064.81100000001,2.6304121142856256,6028.567999999999,3.072316825685847,24389,1.8171205928321397,216
Dwyane Wade,30,49,33.2,17.1,0.49700000000000005,1.1,0.268,0.506,6.1,0.7909999999999999,4.8,4.6,1.7,1.3,2.6,2.2,4.0,2012,0.005,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5874010519681994,64.0,1.8271601368635204,226.98099999999997,0.7968627128696238,0.129554216,1.193483191927337,4.912999999999999,1.6868653306034984,110.59199999999998,1.091392883061106,2.197,0.7921099395048361,0.12276347300000004,0.9248234384213018,0.49491367099999983,1.375068867074141,17.576,3.6593057100229713,117649,1.6631034988407656,97.33599999999998,0.6447305727266914,0.019248832000000004,1.0322801154563672,1.3310000000000004,1.300591446851387,10.648000000000003,3.2140011505870083,36594.36800000001,2.5763134657051983,5000.211000000001,3.1072325059538586,27000,1.912931182772389,343
Dwyane Wade,31,69,34.7,15.8,0.521,1.0,0.258,0.528,6.2,0.725,5.0,5.1,1.9,0.8,2.8,2.0,3.8,2013,0.004,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5604907507078847,54.87199999999999,1.8370905500142276,238.32800000000003,0.8082480041244381,0.14719795200000002,1.2385623296301709,6.858999999999999,1.7099759466766968,125.0,0.9283177667225558,0.5120000000000001,0.8046602992973472,0.141420761,0.8983508895715263,0.381078125,1.4094597464129783,21.951999999999995,4.101565929702347,328509,1.7213006207263157,132.65099999999998,0.6366096760416893,0.017173512000000002,1.0,1.0,1.2599210498948732,8.0,3.261693575976718,41781.92300000001,2.5092987040930996,3944.3120000000004,3.1413806523913927,29791,2.0,512
Dwyane Wade,32,54,32.9,14.1,0.545,0.6,0.281,0.551,4.8,0.733,4.5,4.7,1.5,0.5,3.0,2.0,2.2,2014,0.0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.300591446851387,10.648000000000003,1.6868653306034984,110.59199999999998,0.8198175283056287,0.16728415100000005,1.1447142425533319,3.375,1.6509636244473134,91.125,0.7937005259840998,0.125,0.8168309170303785,0.16187862500000003,0.9016430889967761,0.393832837,1.4422495703074083,27.0,3.7797631496846193,157464,1.6750686836022342,103.82300000000001,0.6549911620119375,0.022188041000000006,0.8434326653017492,0.21599999999999997,1.2599210498948732,8.0,3.2042911181482103,35611.289,2.4158670891607184,2803.221,3.1748021039363987,32768,2.080083823051904,729
Dwyane Wade,34,74,30.5,16.0,0.456,0.6,0.159,0.45899999999999996,5.5,0.7929999999999999,4.1,4.6,1.1,0.6,2.7,1.6,2.2,2016,0.0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.300591446851387,10.648000000000003,1.7651741676630315,166.375,0.7713844771974706,0.09670257899999998,1.0322801154563672,1.3310000000000004,1.6005206638831553,68.92099999999998,0.8434326653017492,0.21599999999999997,0.769700226255361,0.09481881600000001,0.925602237474319,0.4986772569999999,1.3924766500838337,19.683000000000003,4.198336453808407,405224,1.6631034988407656,97.33599999999998,0.5417501514977181,0.004019679,0.8434326653017492,0.21599999999999997,1.1696070952851465,4.096000000000001,3.124399884763122,28372.625,2.5198420997897464,4096.0,3.239611801277483,39304,2.2239800905693152,1331
Dwyane Wade,37,72,26.2,13.3,0.433,3.6,0.33,0.478,3.2,0.708,4.0,4.2,0.8,0.5,2.3,1.6,1.2,2019,0.0,0,0,0,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0626585691826111,1.7279999999999998,1.4736125994561546,32.76800000000001,0.7818845511285543,0.10921535199999999,0.9283177667225558,0.5120000000000001,1.5874010519681994,64.0,0.7937005259840998,0.125,0.7565354772225129,0.08118273699999999,0.891273688691839,0.35489491199999995,1.3200061217959123,12.166999999999998,4.160167646103808,373248,1.6134286460245437,74.08800000000001,0.6910423230011185,0.035937000000000004,1.5326188647871062,46.656000000000006,1.1696070952851465,4.096000000000001,2.970072817692642,17984.728,2.369284502156768,2352.637,3.332221851645953,50653,2.4101422641752297,2744
Eddie Johnson,25,75,35.9,15.1,0.504,0.3,0.3,0.507,4.7,0.784,2.4,5.4,1.7,0.1,2.6,2.5,2.4,1981,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338865900164339,13.823999999999998,1.6750686836022342,103.82300000000001,0.7973873099354776,0.130323843,1.193483191927337,4.912999999999999,1.338865900164339,13.823999999999998,0.4641588833612779,0.0010000000000000002,0.7958114415792784,0.128024064,0.9220872584116894,0.48189030400000005,1.375068867074141,17.576,4.217163326508746,421875,1.7544106429277195,157.46400000000003,0.6694329500821695,0.026999999999999996,0.6694329500821695,0.026999999999999996,1.3572088082974532,15.625,3.2988670736022074,46268.278999999995,2.4716804116889617,3442.9509999999996,2.924017738212866,15625,0.0,0
Eddie Jones,25,80,37.5,13.5,0.43799999999999994,4.9,0.391,0.508,4.2,0.8190000000000001,4.1,3.4,2.4,0.6,2.1,2.8,4.0,1997,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5874010519681994,64.0,1.6134286460245437,74.08800000000001,0.7979112176485802,0.131096512,1.338865900164339,13.823999999999998,1.6005206638831553,68.92099999999998,0.8434326653017492,0.21599999999999997,0.7594363318174862,0.08402767199999997,0.9356095237352092,0.5493532590000001,1.2805791649874942,9.261000000000001,4.308869380063767,512000,1.5036945962049748,39.303999999999995,0.7312382811573165,0.059776471000000005,1.6984992522418105,117.64900000000003,1.4094597464129783,21.951999999999995,3.3471647504108475,52734.375,2.381101577952299,2460.375,2.924017738212866,15625,0.0,0
Eddie Jones,26,80,36.4,12.6,0.484,4.6,0.389,0.555,3.8,0.765,3.8,3.1,2.0,0.7,1.8,2.1,4.4,1998,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6386425412012917,85.18400000000003,1.5604907507078847,54.87199999999999,0.8217965764877087,0.17095387500000003,1.2599210498948732,8.0,1.5604907507078847,54.87199999999999,0.8879040017426006,0.3429999999999999,0.785142441053969,0.11337990399999999,0.9145774273770836,0.44769712500000003,1.21644039911468,5.832000000000001,4.308869380063767,512000,1.4580997358267116,29.791000000000004,0.7299893662052676,0.058863869000000006,1.6631034988407656,97.33599999999998,1.2805791649874942,9.261000000000001,3.3141115926869382,48228.543999999994,2.3269667714505617,2000.3759999999997,2.9624960684073702,17576,1.0,1
Eddie Jones,28,72,39.0,15.5,0.42700000000000005,4.7,0.375,0.484,5.8,0.8640000000000001,4.8,4.2,2.7,0.7,2.2,2.4,4.9,2000,0.0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6984992522418105,117.64900000000003,1.7967017791430526,195.112,0.785142441053969,0.11337990399999999,1.3924766500838337,19.683000000000003,1.6868653306034984,110.59199999999998,0.8879040017426006,0.3429999999999999,0.7530248212451819,0.07785448300000003,0.9524406311809197,0.6449725440000003,1.300591446851387,10.648000000000003,4.160167646103808,373248,1.6134286460245437,74.08800000000001,0.7211247851537042,0.052734375,1.6750686836022342,103.82300000000001,1.338865900164339,13.823999999999998,3.3912114430141664,59319.0,2.493315476119323,3723.875,3.0365889718756622,21952,1.4422495703074083,27
Elton Brand,22,80,37.8,12.6,0.527,0.0,0.0,0.527,6.6,0.742,11.6,2.4,1.0,2.0,2.2,3.2,4.8,2002,0.001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6868653306034984,110.59199999999998,1.8757774553669033,287.496,0.8077374240743946,0.146363183,1.0,1.0,2.2637023919259014,1560.896,1.2599210498948732,8.0,0.8077374240743946,0.146363183,0.9053183052567536,0.408518488,1.300591446851387,10.648000000000003,4.308869380063767,512000,1.338865900164339,13.823999999999998,0.0,0.0,0.0,0.0,1.4736125994561546,32.76800000000001,3.35606682624419,54010.15199999999,2.3269667714505617,2000.3759999999997,2.802039330655387,10648,0.0,0
Elton Brand,26,79,39.2,18.2,0.527,0.0,0.33299999999999996,0.527,7.2,0.775,10.0,2.6,1.0,2.5,2.2,2.9,6.8,2006,0.04,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8945364743718192,314.43199999999996,1.9309787692112594,373.24800000000005,0.8077374240743946,0.146363183,1.0,1.0,2.154434690031884,1000.0,1.3572088082974532,15.625,0.8077374240743946,0.146363183,0.9185452750071139,0.46548437500000006,1.300591446851387,10.648000000000003,4.290840427026207,493039,1.375068867074141,17.576,0.693130076842881,0.03692603699999999,0.0,0.0,1.4260431471424087,24.389,3.396998504483621,60236.288000000015,2.6304121142856256,6028.567999999999,2.9624960684073702,17576,1.5874010519681994,64
Fat Lever,27,82,37.3,16.6,0.473,0.7,0.21100000000000002,0.47700000000000004,3.9,0.785,8.1,7.8,2.7,0.3,2.2,2.6,5.5,1988,0.033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7651741676630315,166.375,1.5740609166314434,59.318999999999996,0.7813389232115573,0.10853133300000002,1.3924766500838337,19.683000000000003,2.0082988502465087,531.4409999999999,0.6694329500821695,0.026999999999999996,0.7791487535639231,0.10582381699999999,0.9224791357467583,0.48373662500000003,1.300591446851387,10.648000000000003,4.344481485768611,551368,1.9831924826807745,474.55199999999996,0.5953341813139053,0.009393931000000003,0.8879040017426006,0.3429999999999999,1.375068867074141,17.576,3.3412036251493125,51895.11699999999,2.5509544037344103,4574.296000000001,3.0,19683,0.0,0
Fat Lever,29,79,35.8,16.2,0.44299999999999995,1.1,0.414,0.457,4.3,0.804,9.3,6.5,2.1,0.2,2.0,2.2,4.9,1990,0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6984992522418105,117.64900000000003,1.6261333316791686,79.50699999999999,0.7702624618287353,0.095443993,1.2805791649874942,9.261000000000001,2.1029437174614203,804.3570000000002,0.5848035476425733,0.008000000000000002,0.7623151930512918,0.08693830699999996,0.9298623914791201,0.5197184640000001,1.2599210498948732,8.0,4.290840427026207,493039,1.866255578408624,274.625,0.7453039913720836,0.070957944,1.0322801154563672,1.3310000000000004,1.300591446851387,10.648000000000003,3.2958012102434435,45882.71199999999,2.5302979959052476,4251.527999999999,3.072316825685847,24389,1.2599210498948732,8
Gary Payton,25,82,35.1,14.1,0.504,0.7,0.278,0.51,3.4,0.595,3.3,6.0,2.3,0.2,2.1,2.8,3.7,1994,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.5466803737720354,50.653000000000006,1.5036945962049748,39.303999999999995,0.7989569740454013,0.13265100000000002,1.3200061217959123,12.166999999999998,1.4888055529538273,35.937,0.5848035476425733,0.008000000000000002,0.7958114415792784,0.128024064,0.8410832585210282,0.21064487499999998,1.2805791649874942,9.261000000000001,4.344481485768611,551368,1.8171205928321397,216.0,0.6526518879343751,0.021484952000000005,0.8879040017426006,0.3429999999999999,1.4094597464129783,21.951999999999995,3.2741786491833174,43243.55100000001,2.4158670891607184,2803.221,2.924017738212866,15625,0.0,0
Gary Payton,26,82,36.8,16.4,0.509,2.8,0.302,0.535,4.2,0.716,3.4,7.1,2.5,0.2,2.5,2.5,5.2,1995,0.032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7324782106818055,140.608,1.6134286460245437,74.08800000000001,0.8118041379299235,0.153130375,1.3572088082974532,15.625,1.5036945962049748,39.303999999999995,0.5848035476425733,0.008000000000000002,0.7984344382691074,0.131872229,0.8946180865879618,0.36706169599999994,1.3572088082974532,15.625,4.344481485768611,551368,1.9219973427746713,357.91099999999994,0.6709172852081069,0.027543607999999997,1.4094597464129783,21.951999999999995,1.3572088082974532,15.625,3.326206997681531,49836.03199999999,2.5406681855449613,4410.943999999999,2.9624960684073702,17576,1.0,1
Gary Payton,27,81,39.0,15.8,0.484,3.7,0.32799999999999996,0.523,3.8,0.748,4.2,7.5,2.9,0.2,3.2,2.7,5.2,1996,0.087,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7324782106818055,140.608,1.5604907507078847,54.87199999999999,0.8056886202875548,0.14305566700000003,1.4260431471424087,24.389,1.6134286460245437,74.08800000000001,0.5848035476425733,0.008000000000000002,0.785142441053969,0.11337990399999999,0.9077519683234853,0.418508992,1.4736125994561546,32.76800000000001,4.3267487109222245,531441,1.9574338205844317,421.875,0.6896434480765461,0.035287551999999986,1.5466803737720354,50.653000000000006,1.3924766500838337,19.683000000000003,3.3912114430141664,59319.0,2.5092987040930996,3944.3120000000004,3.0,19683,1.2599210498948732,8
Gary Payton,28,82,39.2,18.1,0.47600000000000003,4.6,0.313,0.517,4.3,0.715,4.6,7.1,2.4,0.2,2.6,2.5,6.1,1997,0.091,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8271601368635204,226.98099999999997,1.6261333316791686,79.50699999999999,0.8025957352555763,0.138188413,1.338865900164339,13.823999999999998,1.6631034988407656,97.33599999999998,0.5848035476425733,0.008000000000000002,0.780792532177971,0.10785017600000002,0.8942014036741273,0.36552587499999994,1.375068867074141,17.576,4.344481485768611,551368,1.9219973427746713,357.91099999999994,0.6789661336437485,0.030664297,1.6631034988407656,97.33599999999998,1.3572088082974532,15.625,3.396998504483621,60236.288000000015,2.6255856591963793,5929.741000000002,3.0365889718756622,21952,1.4422495703074083,27
Gary Payton,29,82,38.4,15.6,0.45299999999999996,4.8,0.33799999999999997,0.505,4.6,0.7440000000000001,4.6,8.3,2.3,0.2,2.8,2.4,5.7,1998,0.37200000000000005,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.7863159877080566,185.193,1.6631034988407656,97.33599999999998,0.7963374241789243,0.12878762500000002,1.3200061217959123,12.166999999999998,1.6631034988407656,97.33599999999998,0.5848035476425733,0.008000000000000002,0.7680085719529358,0.09295967699999998,0.9061309792166986,0.41183078400000017,1.4094597464129783,21.951999999999995,4.344481485768611,551368,2.024693852005457,571.7870000000001,0.6965819767882616,0.03861447199999999,1.6868653306034984,110.59199999999998,1.338865900164339,13.823999999999998,3.373730661206997,56623.10399999999,2.4986659549227817,3796.4159999999997,3.072316825685847,24389,1.5874010519681994,64
Gary Payton,31,82,41.8,20.3,0.44799999999999995,6.3,0.34,0.502,5.2,0.735,6.5,8.9,1.9,0.2,2.7,2.2,7.3,2000,0.149,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.939877414580333,389.017,1.7324782106818055,140.608,0.7947573854561911,0.126506008,1.2385623296301709,6.858999999999999,1.866255578408624,274.625,0.5848035476425733,0.008000000000000002,0.7651724731089556,0.08991539199999997,0.9024623925725086,0.397065375,1.3924766500838337,19.683000000000003,4.344481485768611,551368,2.072351098059261,704.969,0.6979532046908887,0.039304000000000006,1.8469147504478334,250.04699999999997,1.300591446851387,10.648000000000003,3.4705003610919003,73034.63199999998,2.727922404147588,8365.427000000001,3.1413806523913927,29791,1.8171205928321397,216
Gary Payton,32,79,41.1,20.1,0.456,3.4,0.375,0.488,4.5,0.7659999999999999,4.6,8.1,1.6,0.3,2.6,2.3,4.9,2001,0.0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.6984992522418105,117.64900000000003,1.6509636244473134,91.125,0.7872994366204347,0.116214272,1.1696070952851465,4.096000000000001,1.6631034988407656,97.33599999999998,0.6694329500821695,0.026999999999999996,0.769700226255361,0.09481881600000001,0.9149757625439009,0.44945509599999983,1.375068867074141,17.576,4.290840427026207,493039,2.0082988502465087,531.4409999999999,0.7211247851537042,0.052734375,1.5036945962049748,39.303999999999995,1.3200061217959123,12.166999999999998,3.451018392906511,69426.531,2.718934126781983,8120.6010000000015,3.1748021039363987,32768,1.912931182772389,343
Gary Payton,33,82,40.3,19.2,0.467,2.9,0.314,0.49,4.1,0.797,4.8,9.0,1.6,0.3,2.5,2.2,5.9,2002,0.043,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.8069688693211896,205.37900000000005,1.6005206638831553,68.92099999999998,0.7883735163105243,0.11764899999999999,1.1696070952851465,4.096000000000001,1.6868653306034984,110.59199999999998,0.6694329500821695,0.026999999999999996,0.7758402264320521,0.10184756300000002,0.9271559159881989,0.5062615730000001,1.3572088082974532,15.625,4.344481485768611,551368,2.080083823051904,729.0,0.6796884385859238,0.030959144,1.4260431471424087,24.389,1.300591446851387,10.648000000000003,3.4284804870058196,65450.82699999998,2.677731800328678,7077.887999999999,3.207534329995826,35937,2.0,512
Gary Payton,34,80,40.1,18.3,0.45399999999999996,2.3,0.297,0.47200000000000003,4.4,0.71,4.2,8.3,1.7,0.3,2.3,2.3,4.1,2003,0.0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.6005206638831553,68.92099999999998,1.6386425412012917,85.18400000000003,0.7785992831746521,0.10515404800000001,1.193483191927337,4.912999999999999,1.6134286460245437,74.08800000000001,0.6694329500821695,0.026999999999999996,0.7685732843416645,0.09357666399999998,0.8921121404456347,0.3579109999999999,1.3200061217959123,12.166999999999998,4.308869380063767,512000,2.024693852005457,571.7870000000001,0.6671940271707947,0.026198072999999995,1.3200061217959123,12.166999999999998,1.3200061217959123,12.166999999999998,3.422799481591006,64481.20100000001,2.6352209222742378,6128.487000000001,3.239611801277483,39304,2.080083823051904,729
George Gervin,28,82,33.7,21.1,0.49200000000000005,0.4,0.257,0.494,7.6,0.826,5.1,3.2,1.1,0.7,3.1,2.6,3.5,1981,0.12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.5182944859378311,42.875,1.966095144983117,438.97599999999994,0.7905129393270507,0.120553784,1.0322801154563672,1.3310000000000004,1.7213006207263157,132.65099999999998,0.8879040017426006,0.3429999999999999,0.7894446772968116,0.11909548800000004,0.9382675196178836,0.563559976,1.4580997358267116,29.791000000000004,4.344481485768611,551368,1.4736125994561546,32.76800000000001,0.63578611797342,0.016974593,0.7368062997280773,0.06400000000000002,1.375068867074141,17.576,3.2300553687627023,38272.75300000001,2.763296488254628,9393.931000000002,3.0365889718756622,21952,0.0,0
George Gervin,29,79,35.7,25.2,0.5,0.5,0.278,0.502,8.1,0.8640000000000001,5.0,2.4,1.0,0.6,2.7,2.7,4.2,1982,0.159,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.6134286460245437,74.08800000000001,2.0082988502465087,531.4409999999999,0.7947573854561911,0.126506008,1.0,1.0,1.7099759466766968,125.0,0.8434326653017492,0.21599999999999997,0.7937005259840998,0.125,0.9524406311809197,0.6449725440000003,1.3924766500838337,19.683000000000003,4.290840427026207,493039,1.338865900164339,13.823999999999998,0.6526518879343751,0.021484952000000005,0.7937005259840998,0.125,1.3924766500838337,19.683000000000003,3.292729632312839,45499.29300000001,2.931794417756475,16003.007999999998,3.072316825685847,24389,1.0,1
George Gervin,30,78,36.3,19.9,0.48700000000000004,0.4,0.364,0.491,7.8,0.853,4.6,3.4,1.1,0.9,3.2,3.1,2.7,1983,0.04,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.3924766500838337,19.683000000000003,1.9831924826807745,474.55199999999996,0.7889094604023811,0.118370771,1.0322801154563672,1.3310000000000004,1.6631034988407656,97.33599999999998,0.9654893846056297,0.7290000000000001,0.7867612960312844,0.11550130300000003,0.9483813618729691,0.620650477,1.4736125994561546,32.76800000000001,4.272658681697917,474552,1.5036945962049748,39.303999999999995,0.7140036981921557,0.048228544,0.7368062997280773,0.06400000000000002,1.4580997358267116,29.791000000000004,3.311073908498353,47832.14699999999,2.7098860261703273,7880.598999999998,3.1072325059538586,27000,1.2599210498948732,8
George Gervin,31,76,34.0,20.5,0.49,0.3,0.41700000000000004,0.493,6.7,0.8420000000000001,4.1,2.9,1.0,0.6,2.9,2.9,1.3,1984,0.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.091392883061106,2.197,1.885203631020986,300.76300000000003,0.7899791694555566,0.119823157,1.0,1.0,1.6005206638831553,68.92099999999998,0.8434326653017492,0.21599999999999997,0.7883735163105243,0.11764899999999999,0.9442870428448218,0.5969476880000002,1.4260431471424087,24.389,4.235823584254893,438976,1.4260431471424087,24.389,0.7470999115478003,0.07251171300000002,0.6694329500821695,0.026999999999999996,1.4260431471424087,24.389,3.239611801277483,39304.0,2.7368518373992137,8615.125,3.1413806523913927,29791,1.4422495703074083,27
George Gervin,32,72,29.0,16.4,0.508,0.1,0.0,0.508,5.3,0.8440000000000001,3.3,2.5,0.9,0.7,2.8,2.9,0.9,1985,0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9654893846056297,0.7290000000000001,1.7435134012651283,148.87699999999998,0.7979112176485802,0.131096512,0.9654893846056297,0.7290000000000001,1.4888055529538273,35.937,0.8879040017426006,0.3429999999999999,0.7979112176485802,0.131096512,0.9450341056903199,0.6012115840000002,1.4094597464129783,21.951999999999995,4.160167646103808,373248,1.3572088082974532,15.625,0.0,0.0,0.4641588833612779,0.0010000000000000002,1.4260431471424087,24.389,3.072316825685847,24389.0,2.5406681855449613,4410.943999999999,3.1748021039363987,32768,1.5874010519681994,64
Gerald Wallace,27,76,41.0,12.4,0.484,1.8,0.371,0.511,7.2,0.7759999999999999,10.0,2.1,1.5,1.1,2.3,2.6,3.7,2010,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5466803737720354,50.653000000000006,1.9309787692112594,373.24800000000005,0.7994788272140556,0.133432831,1.1447142425533319,3.375,2.154434690031884,1000.0,1.0322801154563672,1.3310000000000004,0.785142441053969,0.11337990399999999,0.918940178441408,0.46728857599999984,1.3200061217959123,12.166999999999998,4.235823584254893,438976,1.2805791649874942,9.261000000000001,0.7185516150653191,0.051064811,1.21644039911468,5.832000000000001,1.375068867074141,17.576,3.4482172403827303,68921.0,2.3145890545258756,1906.6240000000003,3.0,19683,0.0,0
Giannis Antetokounmpo,22,80,35.6,15.7,0.521,2.3,0.272,0.541,7.7,0.77,8.8,5.4,1.6,1.9,2.9,3.1,6.7,2017,0.006999999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.885203631020986,300.76300000000003,1.9746808222123668,456.533,0.8148276449362263,0.15834042100000004,1.1696070952851465,4.096000000000001,2.0645602309127344,681.4720000000002,1.2385623296301709,6.858999999999999,0.8046602992973472,0.141420761,0.9165656454330223,0.456533,1.4260431471424087,24.389,4.308869380063767,512000,1.7544106429277195,157.46400000000003,0.6479223602554967,0.020123648000000004,1.3200061217959123,12.166999999999998,1.4580997358267116,29.791000000000004,3.289652313106724,45118.016,2.5039936170122448,3869.8929999999996,2.802039330655387,10648,0.0,0
